Alimento,CDR,,,,25,800,14,150,375,10,<2300,2000,1,55,"1,1","1,4",16,"1,4",200,"2,5",80,800,-,-,5,12,75,20,,,
,Calorías,Proteína,Grasa,Carbohidratos,Fibra,Calcio (mg),Hierro (mg),Yodo (µg),Magnesio (mg),Zinc (mg),Sodio (mg),Potasio (mg),Cobre (mg),Selenio (µg),Tiamina (mg),Riboflavina (mg),Equivalentes de niacina (mg),Vitamina B6 (mg),Ácido Fólico (µg),Vitamina B12 (µg),Vitamina C (mg),Vitamina A (µg),Retinol (µg),Carotenos (µg),Vitamina D (µg),Vitamina E (mg),Vitamina K (µg),AGS,AGM,AGP,Colesterol
Aceite de coco,"900,00","0,00","100,00","0,00","0,00","0,00","0,04","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,11","0,50","86,50","5,80","1,80","0,00"
Aceite de colza,"900,00","0,00","100,00","0,00","0,00","5,60","0,02","0,40","0,58","0,05","5,50","10,70","0,00","10,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","42,00","0,00","7,00","60,50","26,30","0,00"
Aceite de germen de trigo,"899,00","0,00","99,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","215,00","0,00","18,80","15,10","61,70","0,00"
Aceite de girasol,"899,00","0,00","99,90","0,00","0,00","0,00","0,03","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,30","0,00","26,00","0,00","62,20","9,40","12,00","20,50","63,30","0,00"
Aceite de Hígado de bacalao,"899,00","0,00","99,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","18.000,00","18.000,00","0,00","210,00","20,00","0,00","21,10","44,60","30,50","650,00"
Aceite de lino,"900,00","0,11","100,00","0,00","0,00","1,00","0,00","0,00","0,00","0,07","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3,60","9,30","9,00","18,40","67,80","0,00"
Aceite de maíz,"899,00","0,00","99,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","34,00","31,00","14,50","29,90","51,30","0,00"
Aceite de nuez,"898,00","0,00","99,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","10,80","0,00","9,30","17,10","69,00","0,00"
Aceite de oliva,"899,00","0,00","99,90","0,00","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","5,10","49,60","14,30","73,00","8,20","0,00"
Aceite de oliva virgen,"899,00","0,00","99,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","12,00","49,60","14,50","71,00","10,00","0,00"
Aceite de oliva virgen extra,"899,00","0,00","99,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","19,80","49,60","14,50","71,00","10,00","0,00"
Aceite de oliva virgen extra ecológico,"899,00","0,00","99,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","34,00","0,00","0,00","0,00","19,80","49,60","14,50","71,00","10,00","0,00"
Aceite de palma,"899,00","0,00","99,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","9,30","4,10","31,00","8,00","9,50","8,00","47,80","37,10","10,40","0,00"
Aceite de semilla de uva,"899,00","0,00","99,90","0,00","0,00","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","5,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","15,30","0,00","11,10","18,90","66,00","0,00"
Aceite de sésamo,"900,00","0,00","100,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,10","0,00","14,20","39,70","41,70","0,00"
Aceite de soja,"900,00","0,00","100,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","16,80","138,00","15,60","21,20","58,80","0,00"
Mantequilla,"734,00","0,85","81,10","0,06","0,00","24,00","0,02","1,80","2,00","0,09","72,00","24,00","0,03","1,80","0,01","0,03","0,21","0,00","3,00","0,17","0,00","739,00","671,00","410,00","1,00","2,30","7,00","51,40","21,00","3,00","215,00"
Mantequilla ligera,"517,00","3,30","55,10","1,90","0,00","34,00","1,10","0,00","5,00","0,26","36,00","71,00","0,00","1,00","0,01","0,07","0,07","0,01","1,00","0,13","0,00","474,00","456,00","107,00","1,00","1,60","4,80","34,30","15,90","2,00","106,00"
Mantequilla salada,"736,00","0,89","81,10","0,70","0,00","24,00","0,02","38,00","2,00","0,09","714,00","24,00","0,03","1,00","0,01","0,03","0,24","0,00","3,00","0,17","0,00","697,00","671,00","158,00","1,40","2,30","7,00","40,80","33,40","3,30","215,00"
Margarina,"722,00","0,20","80,00","0,40","0,00","12,00","0,30","26,00","0,00","0,00","132,00","5,00","0,04","0,00","0,00","0,00","0,04","0,00","0,00","0,00","0,00","638,00","530,00","650,00","8,00","10,00","93,00","23,80","31,00","19,50","115,00"
Margarina con esteroles,"387,00","0,10","42,50","0,95","0,30","8,00","0,06","26,00","0,50","0,00","133,00","7,00","0,03","0,00","0,01","0,02","0,36","0,01","1,00","0,06","0,10","0,00","0,00","0,00","4,30","5,70","93,00","8,50","9,00","17,50","0,00"
Margarina de maíz,"740,00","0,90","80,00","4,00","0,00","23,00","0,00","26,00","3,00","0,00","212,00","42,00","0,00","0,00","0,01","1,60","0,67","0,01","1,00","0,10","0,20","731,00","662,00","414,00","3,80","7,50","1,50","13,00","32,00","31,00","2,00"
Margarina ligera,"371,00","1,60","40,00","1,10","0,00","8,00","0,06","26,00","0,50","0,00","132,00","7,00","0,03","0,00","0,01","0,02","0,36","0,01","1,00","0,06","0,10","584,00","500,00","500,00","2,50","6,00","93,00","11,30","13,50","13,90","4,20"
Margarina salada,"730,00","0,90","80,50","0,50","0,00","23,00","0,06","26,00","3,00","0,00","232,00","42,00","0,00","0,00","0,01","0,04","0,02","0,01","1,00","0,10","0,20","731,00","650,00","485,00","8,00","12,80","93,00","15,80","35,80","25,40","0,00"
Margarina vegetal enriquecida,"731,00","0,50","80,80","0,40","0,00","16,00","0,00","0,00","2,00","0,00","118,00","22,00","0,00","0,00","0,01","0,03","0,00","0,00","0,00","0,00","0,00","672,00","560,00","670,00","8,00","26,50","0,00","22,60","31,90","22,80","0,00"
Manteca de cacao,"900,00","0,00","100,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,80","24,70","59,70","32,90","3,00","0,00"
Manteca de cerdo,"891,00","0,00","99,00","0,00","0,00","3,00","0,10","9,70","1,00","0,00","1,00","1,00","0,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,60","7,00","40,60","43,00","9,80","93,00"
Agua con gas embotellada,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","111,00","5,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Agua corriente,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Agua de mineralización débil,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Agua sin gas embotellada,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3,00","0,00","1,00","0,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Bíter sin alcohol,"42,00","0,00","0,00","10,50","0,00","15,00","0,00","0,00","1,00","0,00","8,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Gaseosa,"21,60","0,00","0,00","5,40","0,00","0,00","0,00","0,00","0,00","0,00","7,00","1,00","0,01","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Gaseosa sin calorías,"0,32","0,01","0,00","0,07","0,00","0,00","0,00","1,00","0,00","8,00","1,00","15,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Limonada,"17,00","0,50","0,20","1,90","2,80","11,00","0,20","1,50","8,00","0,11","2,00","82,00","0,00","0,40","0,02","0,02","0,25","0,04","0,00","0,00","44,00","1,70","0,00","0,00","0,00","0,80","0,00","0,02","0,02","0,06","0,00"
Refresco aroma lima- limón,"58,40","0,00","0,00","14,60","0,00","2,00","0,00","0,00","0,00","0,00","7,00","1,00","0,01","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Refresco de té,"36,40","0,00","0,00","9,10","0,00","3,00","0,00","0,00","1,00","0,06","21,00","19,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Refresco de té bajo en calorías,"0,00","0,00","0,00","0,00","0,00","3,00","0,00","0,00","1,00","0,06","21,00","19,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Refresco sabor cola,"43,60","0,00","0,00","10,90","0,00","4,00","0,03","0,00","1,00","0,01","8,00","1,00","0,03","0,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Refresco sabor cola bajo en calorías,"0,40","0,00","0,00","0,10","0,00","4,00","0,03","0,00","1,00","0,03","7,00","4,00","0,01","0,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Refresco sabor cola sin cafeína,"43,20","0,00","0,00","10,80","0,00","3,00","0,03","0,00","1,00","0,01","4,00","1,00","0,01","0,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Refresco sabor cola sin cafeína bajo en calorías,"0,80","0,10","0,00","0,10","0,00","4,00","0,03","0,00","1,00","0,08","6,00","0,00","0,01","0,10","0,01","0,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Refresco sabor limón,"45,60","0,00","0,00","11,40","0,00","2,00","0,06","0,00","1,00","0,00","5,00","1,00","0,02","0,00","0,00","0,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Refresco sabor naranja,"42,00","0,00","0,00","10,50","0,00","1,00","0,00","0,00","1,00","0,00","5,00","10,00","0,02","0,00","0,00","0,00","0,00","0,00","1,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Soda sifón,"35,20","0,00","0,00","8,80","0,00","1,00","0,01","0,00","0,00","0,00","4,00","0,00","0,01","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Tónica,"36,80","0,00","0,00","9,20","0,00","3,00","0,00","0,00","0,00","0,00","3,00","0,00","0,01","0,00","0,01","0,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","0,00","0,00","0,00","0,00"
Achicoria,"10,60","0,50","0,60","2,40","1,30","21,00","0,40","3,00","6,00","0,20","4,30","170,00","0,05","0,10","0,06","0,03","0,30","0,01","14,00","0,00","5,00","20,00","0,00","120,00","0,00","0,10","10,00","0,20","0,00","0,30","0,00"
Café capuccino en polvo soluble,"396,00","10,60","11,40","60,80","3,90","317,00","0,00","0,00","0,00","0,00","400,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7,00","3,30","0,50","0,00"
Café descafeinado en grano,"315,00","13,50","13,10","6,70","58,20","146,00","17,00","3,30","201,00","0,71","12,00","1.653,00","1,70","4,90","0,07","0,18","13,00","0,14","22,00","0,00","0,00","1,00","0,00","6,00","0,00","2,70","10,00","5,20","1,10","5,10","0,00"
Café descafeinado en polvo soluble,"228,00","13,90","0,22","42,60","0,00","160,00","3,80","0,00","311,00","0,11","23,00","3.501,00","0,07","17,30","0,01","1,40","28,60","0,03","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,90","0,10","0,02","0,09","0,00"
Café descafeinado liquido,"12,20","0,52","0,50","0,25","2,30","5,60","0,65","0,13","7,70","0,03","0,46","63,70","0,07","0,19","0,00","0,01","0,50","0,01","0,85","0,00","0,00","0,00","0,00","0,00","0,00","0,10","0,38","0,19","0,04","0,19","0,00"
Café en grano,"315,00","13,50","13,10","6,70","58,20","146,00","17,00","3,30","201,00","0,71","12,00","1.653,00","1,70","4,90","0,07","0,18","13,00","0,14","22,00","0,00","0,00","1,00","0,00","6,00","0,00","2,70","10,00","5,20","1,10","5,10","0,00"
Café en polvo soluble,"227,00","14,60","0,50","41,10","0,00","160,00","4,40","0,00","390,00","0,48","41,00","4.000,00","0,06","12,60","0,01","0,11","24,90","0,03","3,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,90","0,19","0,04","0,20","0,00"
Café liquido,"12,20","0,52","0,50","0,25","2,30","5,60","0,65","0,13","7,70","0,03","0,46","63,70","0,07","0,19","0,00","0,01","0,50","0,01","0,85","0,00","0,00","0,04","0,00","0,23","0,00","0,10","0,38","0,19","0,04","0,19","0,00"
Infusión de manzanilla,"1,00","0,00","0,00","0,20","0,00","2,00","0,10","0,00","1,00","0,04","1,00","9,00","0,02","0,00","0,01","0,00","0,00","0,00","1,00","0,00","0,00","2,00","0,00","12,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Infusión genérica,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","19,00","0,00","0,00","0,00","0,00","0,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Sucedáneo de café soluble,"404,00","12,30","3,40","80,90","0,10","250,00","2,00","0,00","244,00","0,50","73,00","1.840,00","0,21","14,80","0,01","0,10","17,50","0,22","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,90","0,63","0,37","1,80","0,00"
Té,"220,00","19,60","2,00","3,00","55,80","302,00","17,00","11,00","184,00","3,20","14,00","1.640,00","2,50","5,40","0,03","0,95","0,10","0,25","5,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","262,00","0,44","0,22","0,89","0,00"
Té con agua,"1,90","0,17","0,02","0,03","0,49","2,60","0,15","0,09","1,60","0,03","0,12","14,20","0,02","0,05","0,00","0,01","0,00","0,00","0,04","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2,30","0,00","0,00","0,01","0,00"
Bebida isotónica,"28,40","0,00","0,00","7,10","0,00","1,00","0,00","0,00","12,00","0,00","70,00","18,00","0,00","0,00","0,09","0,12","1,20","0,13","0,03","0,00","10,00","0,06","32,00","0,00","0,00","0,60","0,00","0,00","0,00","0,00","0,00"
Néctar de frutas envasado,"54,40","0,40","0,00","13,20","0,00","15,00","0,10","0,00","8,00","0,00","3,00","120,00","0,00","0,00","0,04","0,03","0,25","0,01","5,00","0,00","15,00","16,70","0,00","100,00","0,00","0,30","0,00","0,00","0,00","0,00","0,00"
Sorbete de limón,"140,00","0,90","0,00","34,20","0,00","2,00","0,00","0,00","2,00","1,00","18,00","42,00","0,00","1,00","0,00","0,00","0,30","0,01","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Zumo comercial de naranja,"43,30","0,63","0,20","9,40","0,70","10,80","0,15","2,00","10,90","0,11","1,40","150,00","0,06","1,00","0,03","0,02","0,28","0,02","18,60","0,00","30,50","2,60","0,00","15,50","0,00","0,25","0,10","0,03","0,04","0,05","0,00"
Zumo comercial sabor frutas tropicales,"60,80","0,30","0,00","14,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","9,00","120,00","0,00","0,00","0,00","1,50","0,00","0,00","0,00","0,00","0,00"
Zumo de mango,"42,00","0,10","0,20","9,80","0,30","9,00","0,00","0,00","0,00","0,00","1,00","18,00","0,00","0,00","0,01","0,01","0,50","0,00","0,00","0,00","13,90","35,00","0,00","0,00","0,00","1,10","0,00","0,06","0,00","0,00","0,00"
Zumo de manzana,"48,90","0,06","0,11","11,90","0,01","6,90","0,26","1,00","4,20","0,12","2,20","116,00","0,06","0,10","0,02","0,03","0,12","0,05","3,10","0,00","1,40","0,00","0,00","0,00","0,00","0,01","0,10","0,02","0,01","0,04","0,00"
Zumo de melocotón,"47,10","0,63","0,22","10,50","0,30","8,60","0,43","0,00","6,10","0,04","8,00","241,00","0,05","0,30","0,03","0,03","0,09","0,03","3,30","0,00","8,90","39,10","0,00","229,00","0,00","0,38","1,70","0,03","0,08","0,11","0,00"
Zumo de piña,"41,40","0,38","0,08","9,70","0,20","15,00","0,29","0,00","13,00","0,08","4,60","116,00","0,06","0,10","0,05","0,02","0,20","0,10","8,00","0,00","11,00","0,50","0,00","3,00","0,00","0,03","0,30","0,01","0,01","0,03","0,00"
Zumo de pomelo,"43,60","0,53","0,10","10,10","0,10","9,30","0,57","1,00","8,00","0,11","1,30","149,00","0,12","0,10","0,03","0,02","0,20","0,02","8,80","0,00","36,00","0,92","0,00","5,50","0,00","0,19","0,00","0,01","0,01","0,02","0,00"
Zumo de tomate comercial,"14,10","0,63","0,06","2,60","0,30","8,60","0,29","2,00","8,30","0,06","4,80","230,00","0,12","0,60","0,04","0,03","0,58","0,92","21,90","0,00","9,40","11,40","0,00","68,10","0,00","0,35","2,30","0,01","0,01","0,02","0,00"
Zumo de uva,"68,10","0,21","0,10","16,60","0,00","13,00","0,43","0,48","8,80","0,04","2,60","148,00","0,05","0,10","0,03","0,02","0,26","0,02","1,00","0,00","0,00","0,50","0,00","3,00","0,00","0,00","0,40","0,03","0,00","0,03","0,00"
Zumo de zanahoria,"24,20","0,63","0,10","4,80","0,80","27,00","0,46","7,00","14,00","0,18","52,00","219,00","0,05","0,60","0,09","0,06","0,40","0,20","4,00","0,00","6,00","437,00","0,00","2.622,00","0,00","0,56","15,50","0,02","0,00","0,05","0,00"
Zumo uva y melocotón,"52,80","0,60","0,23","12,00","0,15","10,80","0,43","0,24","7,50","0,04","5,30","191,00","0,05","0,20","0,03","0,03","0,17","0,03","2,20","0,00","4,50","3,60","0,00","21,50","0,00","0,19","1,10","0,03","0,06","0,14","0,00"
Agua de coco,"17,20","0,70","0,20","2,60","1,10","24,00","0,29","0,50","25,00","0,10","105,00","250,00","0,00","1,00","0,03","0,06","0,08","0,03","3,00","0,00","2,40","0,00","0,00","0,00","0,00","0,00","0,00","0,76","0,01","0,00","0,00"
Bebida de almendras,"24,30","0,50","1,10","3,00","0,20","120,00","0,00","0,00","0,00","0,00","130,00","0,00","0,00","0,00","0,00","0,21","0,00","0,00","0,00","0,38","0,00","0,00","0,00","0,00","0,75","1,80","0,00","0,10","0,00","0,00","0,00"
Bebida de alpiste,"45,00","1,20","1,00","7,10","0,39","120,00","0,00","0,00","0,00","0,00","48,00","0,00","0,00","0,00","0,00","0,21","0,00","0,00","0,00","0,38","0,00","0,00","0,00","0,00","0,75","0,00","0,00","0,12","0,45","0,40","0,00"
Bebida de avena,"46,70","1,00","0,70","8,70","0,80","7,00","0,60","0,00","13,40","0,50","50,00","41,00","0,00","0,90","0,03","0,01","0,40","0,01","4,60","0,00","0,00","0,00","0,00","31,10","0,00","0,40","0,00","0,10","0,40","0,20","0,00"
Horchata,"97,30","1,20","2,70","17,00","0,10","29,00","1,20","0,00","15,00","1,00","9,00","52,00","0,00","0,00","0,02","0,00","0,13","0,00","2,00","0,00","0,03","0,00","0,00","0,00","0,00","0,00","0,00","0,40","1,90","0,30","0,00"
"Leche de arroz enriquecida en calcio, vitamina A y D","48,00","0,47","0,97","9,20","0,30","118,00","0,20","0,00","11,00","0,13","39,00","27,00","0,00","0,00","0,03","0,14","0,39","0,04","2,00","0,63","0,00","62,40","0,00","374,00","1,10","0,47","0,20","0,00","0,63","0,31","0,00"
Leche de coco,"241,00","2,30","23,80","3,30","2,20","16,00","1,60","0,00","37,00","0,67","15,00","263,00","0,27","6,20","0,03","0,00","0,76","0,03","16,00","0,00","2,60","0,00","0,00","0,00","0,00","0,15","0,10","21,10","1,00","0,26","0,00"
Aguardiente,"222,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00"
Anís,"267,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","3,00","2,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Bíter con alcohol,"152,00","0,00","0,00","16,00","0,00","0,00","0,00","0,00","0,00","0,10","2,00","2,00","0,01","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Cava,"70,50","0,20","0,00","1,50","0,00","10,00","0,80","0,01","6,00","0,00","4,00","48,00","0,00","0,00","0,00","0,00","0,20","0,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Cerveza,"42,40","0,50","0,00","3,10","0,00","8,00","0,01","8,00","9,60","0,01","4,40","37,00","0,01","1,20","0,00","0,03","0,43","0,06","6,30","0,15","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Cerveza baja en alcohol,"38,10","0,50","0,00","2,90","0,00","4,00","0,04","0,70","9,00","0,02","5,00","38,00","0,04","1,20","0,00","0,03","0,82","0,05","4,00","0,01","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Cerveza sin alcohol,"25,40","0,38","0,00","5,40","0,00","5,00","0,02","1,00","7,70","0,01","2,60","40,00","0,01","1,20","0,01","0,01","0,70","0,03","15,00","0,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Champagne,"67,60","0,18","0,00","1,50","0,00","5,80","0,52","0,00","8,00","0,00","3,50","70,00","0,05","0,00","0,00","0,01","0,10","0,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Coñac,"240,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2,40","1,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Crema de whisky,"324,00","3,00","13,00","23,60","0,00","0,00","0,00","0,00","0,00","0,00","80,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","173,00","171,00","30,00","0,00","0,00","0,00","8,00","0,00","0,00","0,00"
Cubata de ron,"109,00","0,00","0,00","7,40","0,00","2,80","0,03","0,00","1,60","0,00","7,30","0,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Ginebra,"221,00","0,00","0,00","0,00","0,00","0,00","0,10","0,00","0,00","0,00","2,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Licor dulce,"224,00","0,10","0,00","35,00","0,00","6,00","0,07","0,00","6,00","0,00","5,00","35,00","0,05","0,00","0,00","0,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Ron,"234,00","0,00","0,00","0,00","0,00","0,00","0,10","0,00","0,00","0,07","1,00","2,00","0,05","0,00","0,01","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Sangría,"95,90","0,12","0,03","8,40","0,10","7,00","0,50","0,00","10,00","0,30","10,00","74,00","0,00","0,00","0,01","0,01","0,07","0,00","0,00","0,00","4,00","1,00","0,00","0,00","0,00","0,01","0,00","0,00","0,00","0,01","0,00"
Sidra,"49,90","0,00","0,00","6,00","0,00","8,00","0,49","0,00","3,00","0,00","7,00","72,00","0,04","0,00","0,01","0,01","0,01","0,01","0,10","0,00","0,00","2,80","0,00","16,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Tequila,"266,00","0,00","0,00","0,00","0,00","0,00","0,10","0,00","0,00","0,00","2,00","0,00","0,04","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","5,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Vermut,"145,00","0,10","0,00","13,50","0,00","6,00","0,36","0,00","4,00","0,03","28,00","30,00","0,04","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Vino blanco,"61,00","0,10","0,00","0,10","0,00","9,00","0,60","0,00","10,00","0,07","2,00","82,00","0,02","0,30","0,01","0,05","0,08","0,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"Vino dulce (Málaga, Oporto)","161,00","0,20","0,00","13,00","0,00","4,00","0,40","0,00","11,00","0,07","4,00","97,00","0,05","0,50","0,02","0,02","0,06","0,01","0,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
